15757	并存	2677
15758	并蒂莲	818,2678
15759	并发	2679
15760	并发症	941
15761	并非	1396
15762	并驾齐驱	19
15763	并肩	956,1192,1251
15764	并进	2680
15765	并举	253
15766	并立	2681
15767	并联	315,1449
15768	并列	47
15769	并列句	2454
15770	并没	1396,1535
15771	并没有	1396,1535
15772	并排	956,1192,1251
15773	并且	1400
15774	并且	1400
15775	并且	1400
15776	并入	309
15777	并吞	318,1453
15778	并吞	271,1463
15779	并无	1396
15780	并行	956,948,1369
15781	并行不悖	25
15782	并重	172
15783	玻	919
15784	玻利瓦尔	2682
15785	玻利维亚	956,1637,2683
15786	玻利维亚	841,1476,1648
15787	玻利维亚诺	2684
15788	玻利维亚人	2685
15789	玻璃	1909
15790	玻璃杯	884,2261
15791	玻璃厂	2686,1449
15792	玻璃刀	2687
15793	玻璃工	2688,1449
15794	玻璃刻花工	2689,1449
15795	玻璃棉	1592
15796	玻璃器皿	884
15797	玻璃纸	1592
15798	玻璃质	956,2690
15799	玻璃状	956,959
15800	菠	1773
15801	菠菜	2691
15802	菠菜	830
15803	菠萝	831
15804	菠萝蜜	831
15805	播	780
15806	播	446,1452
15807	播出	780
15808	播发	780
15809	播放	799
15810	播放	780
15811	播弄	651
15812	播迁	403
15813	播撒	446,1452
15814	播散	439
15815	播散	446
15816	播送	780
15817	播音	780
15818	播音室	2692
15819	播音员	2693
15820	播映	780
15821	播种	2694,1452
15822	播种机	2695,1452
15823	播种面积	955,2696,1452
15824	播种期	2697,1452
15825	拨	2698
15826	拨	583
15827	拨	2699
15828	拨	283
15829	拨	451
15830	拨出	283
15831	拨打	2699
15832	拨付	283
15833	拨号	2699
15834	拨号盘	2700
15835	拨款	2701
15836	拨拉	583
15837	拨浪鼓	2702
15838	拨乱反正	2703
15839	拨弄	583
15840	拨弄	651
15841	拨冗	2704
15842	拨通	2699
15843	拨云见日	2703
15844	拨正	535
15845	拨准	535
15846	钵	884,1803
15847	钵盂	884,1803
15848	波	934,92
15849	波	841,1476,2705
15850	波	2706
15851	波	843
15852	波长	955,2707
15853	波荡	365
15854	波动	96,1453
15855	波动	956,959,971
15856	波段	955,2708
15857	波多黎各	956,1637,2709
15858	波多黎各	841,1476,1648
15859	波多诺伏	841,1477,2309
15860	波恩	841,1479,1826
15861	波峰	843
15862	波幅	955,2708
15863	波哥大	841,1477,2710
15864	波谷	843
15865	波黑	841,1476,1638
15866	波及	41
15867	波兰	956,1637,2705
15868	波兰	841,1476,1638
15869	波兰人	2711
15870	波兰语	1635,1445
15871	波澜	843
15872	波澜壮阔	956,1028,1148,1471
15873	波浪	843
15874	波利尼西亚	841,1445
15875	波利尼西亚人	2712
15876	波萝	831
15877	波萝蜜	831
15878	波罗的海	839,1445
15879	波罗的海	839,982,1638
15880	波谱	2713
15881	波士顿	841,1479,1655
15882	波斯	956,1637,2714
15883	波斯	841,1645
15884	波斯猫	822
15885	波斯人	2715
15886	波斯湾	841,2716
15887	波斯语	1635,1445
15888	波速	955,2717
15889	波涛	843
15890	波涛滚滚	956,1371,2718
15891	波涛起伏	956,1371,2718
15892	波涛万顷	956,1371,2718
15893	波涛汹涌	956,1371,2718
15894	波纹	858,979
15895	波纹	843
15896	波希米亚	841,1445
15897	波希米亚人	2719
15898	波音	877
15899	波折	934,92
15900	波状热	941
15901	波状云	852
15902	博	1431,1432,1433
15903	博	74
15904	博爱	955,1306,2720,1471
15905	博采众长	2721
15906	博茨瓦那	841,1476,1641
15907	博大	956,1158,1159,1471
15908	博大精深	956,1158,1159,1471
15909	博得	74
15910	博古通今	956,1263,1264,1471
15911	博览	2722
15912	博览会	2723
15913	博取	260
15914	博士	2724,1454
15915	博士后	2724,1454
15916	博士生	2724,1454
15917	博士学位	955,2725,1454
15918	博闻广识	956,1263,1264,1471
15919	博闻强记	956,1263,1264,1471
15920	博物	815,1474
15921	博物馆	2726
15922	博物馆学	2727
15923	博物院	2726
15924	博学	956,1263,1264,1471
15925	博学多才	956,1263,1264,1471
15926	博学多闻	956,1263,1264,1471
15927	博雅	956,1263,1264,1471
15928	博引	2728
15929	博弈	513,1458
15930	博弈论	914
15931	博弈者	2398
15932	勃	956,1350,1355,1471
15933	勃勃	956,1350,1355,1471
15934	勃勃生机	956,1350,1355,1471
15935	勃发	60
15936	勃发	85
15937	勃起	2729
15938	勃然	956,1128,141
15939	勃然大怒	2730
15940	勃然而起	2731
15941	勃兴	2732
15942	搏	360
15943	搏	546
15944	搏	383
15945	搏动	383
15946	搏斗	546
15947	搏击	546
15948	搏杀	546
15949	搏噬	580,360
15950	铂	845
15951	铂金	845
15952	箔	1865,1507
15953	箔	902
15954	箔	884
15955	箔	2733
15956	伯	818,1465,1311
15957	伯	818,1464
15958	伯伯	818,1465,1311
15959	伯尔尼	841,1477,1843
15960	伯父	818,1465,1311
15961	伯爵	818,1464
15962	伯爵夫人	818,1464
15963	伯劳	823
15964	伯乐	818,1264
15965	伯母	818,1465,1312
15966	伯赏	919,1482,818,1445
15967	帛	1892
15968	舶	876
15969	舶来品	859,1330
15970	脖	1849,1489
15971	脖颈儿	1849,1489
15972	脖子	1849,1489
15973	膊	1849,1495
15974	渤	839,982,1705
15975	渤海	839,982,1705
15976	渤海湾	841,2734
15977	泊	397
15978	泊车	2735
15979	泊位	870,2736
15980	泊位	870,2737
15981	泊位费	2738
15982	驳	784
15983	驳	2739
15984	驳岸	2740
15985	驳斥	784
15986	驳船	2741
15987	驳倒	784
15988	驳回	717
15989	驳壳枪	2742
15990	驳运	2739
15991	驳运费	2743
15992	驳杂	956,1158,1171,1472
15993	捕	468
15994	捕	468,1462
15995	捕风捉影	956,1136,1138,1472
15996	捕获	468
15997	捕鲸船	2744,821
15998	捕捞	468
15999	捕猎	2745,1452
16000	捕拿	468,1462
16001	捕杀	551,1452
16002	捕食	2746
16003	捕鱼	2747,1452
16004	捕捉	468
16005	捕捉镜头	2748
16006	捕捉战机	2749
16007	卜	919,1482,818,1445
16008	卜	746
16009	卜	1893,1894
16010	卜	747
16011	卜	830
16012	卜辞	921
16013	卜居	399
16014	卜卦	747
16015	哺	507
16016	哺乳	507
16017	哺乳动物	817
16018	哺乳类	817
16019	哺喂	507
16020	哺养	500
16021	哺育	520
16022	哺育	507
16023	补	276
16024	补	534
16025	补报	282
16026	补报	777
16027	补偿	282
16028	补偿贸易	935,1453
16029	补偿性	956,1280
16030	补偿者	2750
16031	补充	956,2751
16032	补充	530
16033	补丁	2752
16034	补钉	2752
16035	补发	283
16036	补给	2753,1474,1463
16037	补给	276,1463
16038	补给船	885,2754,1463
16039	补给点	2755,1463
16040	补给基地	2755,1463
16041	补给品	2753,1474,1463
16042	补给线	2755,1463
16043	补给站	2755,1463
16044	补交	280
16045	补角	924,984
16046	补酒	2756
16047	补救	522
16048	补考	739,1454
16049	补课	801,1454
16050	补苗	276,1452
16051	补偏救弊	2757
16052	补票	2758
16053	补品	2759
16054	补缺	276
16055	补税	2760
16056	补贴	2761
16057	补习	749
16058	补习班	1973,1977
16059	补选	762
16060	补血	517,1455
16061	补养	517,1455
16062	补药	2762
16063	补液	2763,1455
16064	补遗	2764
16065	补益	2765
16066	补语	2454
16067	补正	535
16068	补种	501,1452
16069	补助	2766
16070	补助	276
16071	补缀	534
16072	补足	276
16073	补靪	2752
16074	埠	870,2736
16075	埠	841
16076	不	1396
16077	不爱出门的人	2767
16078	不爱交际	956,1268,1270,319
16079	不安	956,1350,1171,1472
16080	不安	956,1350,1171,1472
16081	不安	150
16082	不安分	152
16083	不安全	956,1350,1360,1472
16084	不白之冤	940,123,1472
16085	不败	956,2768,1471
16086	不败之地	955,1350,2769
16087	不卑不亢	956,1192,1042,1471
16088	不必	1395
16089	不必要	956,1280,1282
16090	不便	956,1256,1209,1472
16091	不便	956,1365,1367,1472
16092	不变	956,1192,1198
16093	不变价格	955,1122,2770,1453
16094	不变性	955,1128,2771
16095	不辨菽麦	956,1263,1265,1472
16096	不才	956,1268,1270,1472
16097	不测	940,123,1472
16098	不常	956,1597,1298
16099	不常出现	956,1597,1298
16100	不潮湿	956,1112,610
16101	不成比例	956,1192,1210
16102	不成材	956,1268,1270,1472
16103	不成功	956,1256,1257
16104	不成器	956,1268,1270,1472
16105	不成熟	956,1377,1378
16106	不成体统	956,1192,1210,1472
16107	不成文	956,2772
16108	不成文法	2773
16109	不成形	956,959,967
16110	不诚实	956,1192,1225,1472
16111	不逞之徒	818,1218,1468,1472
16112	不耻下问	956,1192,1229,1471
16113	不齿	714
16114	不抽烟者	2774
16115	不出所料	956,2775
16116	不纯	956,1158,1168
16117	不辞而别	2776
16118	不辞劳苦	225
16119	不辞辛苦	225
16120	不辞辛劳	225
16121	不存在	57
16122	不错	956,1139,1140,1471
16123	不错	956,1177,1178,1471
16124	不打自招	785
16125	不大	956,2777
16126	不大	956,1593,1182
16127	不大	956,1597,1298
16128	不大	956,2778
16129	不大	956,2779
16130	不大不小	956,1192,1206,1471
16131	不大可能	956,1385,1387
16132	不大离儿	956,1139,1140,1471
16133	不大重要	956,1275,1277
16134	不待说	956,1158,1200
16135	不丹	956,1637,2780
16136	不丹	841,1476,1645
16137	不丹人	2781
16138	不丹语	1635,1445
16139	不单	1431,1432,1433
16140	不单	1397
16141	不但	1405
16142	不但...而且 	1405
16143	不当	956,1192,1210,1472
16144	不倒翁	2782
16145	不到黄河心不死	956,1192,1226,1472
16146	不道德	956,1192,1246,1472
16147	不得	2783
16148	不得	1395,1396
16149	不得	1395
16150	不得不	1395
16151	不得当	956,1192,1210,1472
16152	不得而知	215
16153	不得劲	956,1256,1209,1472
16154	不得劲	105
16155	不得了	956,1350,1351
16156	不得了	956,1593,1181
16157	不得人心	956,1255,1141,1472
16158	不得申诉	956,1385,2784
16159	不得体	956,1192,1210,1472
16160	不得要领	215
16161	不得已	1395
16162	不登大雅之堂	956,1283,1285,1472
16163	不等	2785
16164	不等	21
16165	不等不靠	2785
16166	不等号	2786
16167	不等式	2786
16168	不抵抗主义者	2787
16169	不点儿	956,1061,1064
16170	不点儿	1431,1432,1434
16171	不迭	956,1192,1250
16172	不丁点儿	956,1061,1064
16173	不丁点儿	1431,1432,1434
16174	不定	956,1154,1156,747
16175	不定	65
16176	不定期	956,1597,1298
16177	不动产	2788
16178	不动声色	144
16179	不动摇	956,1192,1198
16180	不冻	956,1268,1269,2789
16181	不冻港	870,2736
16182	不独	1405
16183	不端	956,1192,1246,1472
16184	不断	956,1192,1250
16185	不对	27
16186	不对	956,1177,1179,1472
16187	不对	956,1287,1179,1472
16188	不对	1396
16189	不对茬儿	956,1192,1210,1472
16190	不对称	956,959,967
16191	不对劲	956,1192,1210,1472
16192	不对头	956,1177,1179,1472
16193	不对头	956,1287,1179,1472
16194	不二法门	909
16195	不发达	956,1350,122,1472
16196	不乏	2790
16197	不乏其人	2791
16198	不法	956,1192,1246,1468,1472
16199	不法分子	818,1218,2792,1472
16200	不法行为	934,220,2792
16201	不法之徒	818,1218,2792,1472
16202	不凡	956,1323,1326
16203	不方便	956,1192,1156,1472
16204	不妨	1604
16205	不费吹灰之力	956,1154,1155,1471
16206	不分彼此	956,1306,1307
16207	不分青红皂白	956,1192,1210,1472
16208	不分青红皂白	2793
16209	不分胜负	2794
16210	不分昼夜	948
16211	不符	27
16212	不服	307
16213	不服水土	2795
16214	不复存在	57
16215	不负	677,1396
16216	不负责任	956,1192,1234,1472
16217	不负众望	2796
16218	不干不净	956,1192,1239,1472
16219	不干不净	956,1034,1036,1472
16220	不甘	199
16221	不甘寂寞	2797
16222	不甘落后	2798
16223	不甘示弱	2798
16224	不甘心	199
16225	不敢苟同	193
16226	不敢越雷池一步	956,1260,1262,1472
16227	不高兴	155
16228	不告而别	2776
16229	不攻自破	59
16230	不公	956,1192,1223,1472
16231	不公正	956,1192,1218,1472
16232	不共戴天	956,1306,1309,1472
16233	不苟	956,1192,1231,1471
16234	不苟言笑	956,1192,1233
16235	不够	1431,1432,1434
16236	不够格	956,1287,1257,1472
16237	不关痛痒	956,1275,1277
16238	不管	2799
16239	不管	1603
16240	不管部部长	818,2800
16241	不管怎样	1603
16242	不光	1431,1432,1433
16243	不光彩	956,1139,1141,1472
16244	不光明	956,1192,1225,1472
16245	不规则	956,959,967
16246	不规则	956,1287,1257,1472
16247	不轨	956,1192,1246,1468,1472
16248	不过	956,1593,1182
16249	不过	956,1593,1183
16250	不过	1402
16251	不过尔尔	956,1287,1147
16252	不过如此	956,1287,1147
16253	不过意	190
16254	不害羞	148
16255	不含糊	2801
16256	不含糊	956,1139,1140,1471
16257	不含糊	956,1158,1200
16258	不寒而栗	157
16259	不好过	956,1268,2802
16260	不好过	105
16261	不好过	156
16262	不好过	123
16263	不好看	956,991,993,1472
16264	不好惹	956,1268,2803
16265	不好意思	165
16266	不和	307
16267	不和蔼	956,1192,1218,1472
16268	不和谐	956,1306,1309,1472
16269	不合	27
16270	不合格	956,1287,1257,1472
16271	不合理	956,1287,1179,1472
16272	不合逻辑	956,1287,1179,1472
16273	不合情理	956,1287,1179,1472
16274	不合时令	956,1287,1179,1472
16275	不合时宜	956,1192,1210,1472
16276	不合适	956,1192,1210,1472
16277	不合算	956,1303,1305,1472
16278	不合宜	956,1192,1210,1472
16279	不合语法	956,1287,1179,1472
16280	不合作	956,1192,1237,1472
16281	不滑稽	956,1158,1164,1472
16282	不划算	956,1303,1305,1472
16283	不怀好意	2804
16284	不欢而散	2805
16285	不慌不忙	956,1192,144,1471
16286	不会	219
16287	不会	1396
16288	不会腐败	956,1385,1387,121
16289	不会弄错	956,1385,2806
16290	不惑	205
16291	不惑之年	2807,1134
16292	不及	127
16293	不及物动词	2454
16294	不急之务	935,1364
16295	不即不离	956,1306,1308,1472
16296	不济	956,1256,1257,1472
16297	不济事	956,1256,1257,1472
16298	不计其数	1431,1432,1433
16299	不佳	956,1350,1360,1472
16300	不加区别	956,1385,2808
16301	不加思索	956,1192,1232
16302	不加渲染	956,1158,1167
16303	不假思索	956,1192,1232
16304	不间断	956,1192,1198,1471
16305	不兼容性	955,1316,2809
16306	不简单	956,1139,1140,1471
16307	不简单	956,1158,1175,1472
16308	不俭省	956,1192,1043,1472
16309	不减当年	19
16310	不见	2810
16311	不见得	956,1385,1387
16312	不见经传	956,1188,1190
16313	不见了	57
16314	不见踪影	137
16315	不健康	956,1252,1141,1472
16316	不骄不躁	956,1192,1229,1471
16317	不洁	956,1034,1036,1472
16318	不结盟	956,1306,1308
16319	不解	956,1385,1387,94
16320	不解	215
16321	不解之谜	2811
16322	不解之缘	955,2812
16323	不紧不慢	956,1192,1238,1471
16324	不仅	1405
16325	不仅...而且 	1405
16326	不仅仅	1405
16327	不仅仅是	1405
16328	不谨慎	956,1192,1232,1472
16329	不禁	79
16330	不近人情	956,1192,1211,1472
16331	不尽	956,1380,1382,1472
16332	不尽人意	956,1287,1147,1471
16333	不尽相同	956,1368,1370
16334	不精确	956,1177,1179,1472
16335	不经受	80
16336	不经意	956,1192,1232,1472
16337	不景气	122,1453
16338	不久	956,1109,1111
16339	不久前	948,1535
16340	不咎既往	956,1192,1217,1471
16341	不拘	2813
16342	不拘	1603
16343	不拘一格	2813
16344	不绝如缕	956,1098,1153
16345	不绝如缕	956,1350,1360,1472
16346	不绝于耳	2814
16347	不均匀	956,1192,1223,1472
16348	不开化	956,1192,1211,1472
16349	不堪	79
16350	不堪回首	2815
16351	不堪入耳	956,1158,1239,1472
16352	不堪入目	956,1158,1239,1472
16353	不堪设想	956,1350,1362,1472
16354	不堪一击	956,1377,1153,1472
16355	不亢不卑	956,1192,1042,1471
16356	不科学	956,1158,1210
16357	不可爱	956,1255,1141,1472
16358	不可比拟	956,1385,2816
16359	不可避免	956,1385,2817
16360	不可避免性	955,1385,2818
16361	不可变更	956,1385,2819
16362	不可变换	956,1385,2820
16363	不可补救	956,1385,2821
16364	不可测量	956,1385,2822
16365	不可触摸	956,1385,2823
16366	不可抵抗	956,1385,2824
16367	不可读	956,1385,2825
16368	不可多得	956,1597,1298
16369	不可发现	956,1385,2826
16370	不可防卫	956,1385,2827
16371	不可分割	956,1385,2828
16372	不可分解	956,1385,2828
16373	不可分配	956,1385,2829
16374	不可否认	956,1385,2830
16375	不可改变	956,1385,2819
16376	不可告人	956,1192,1201,1472
16377	不可估计	956,1385,2831
16378	不可估量	1431,1432,1433
16379	不可或缺	956,1280,1281
16380	不可计算	956,1385,2832
16381	不可教	956,1385,2833
16382	不可接受	956,1385,2834
16383	不可救药	956,1385,2835,1472
16384	不可开交	956,1593,1181
16385	不可抗拒	956,1385,2824
16386	不可抗力	955,1389,2836
16387	不可克服	956,1385,2837
16388	不可宽恕	956,1385,2838
16389	不可理喻	956,1192,1207,1472
16390	不可论证	956,1385,2839
16391	不可名状	956,1385,2840
16392	不可磨灭	956,1158,1198
16393	不可能	956,1385,1387
16394	不可逆转	956,1385,2841
16395	不可企及	956,1302,1152,1471
16396	不可侵犯	956,1385,2842
16397	不可容忍	956,1385,2838
16398	不可胜数	1431,1432,1433
16399	不可收拾	956,1385,2841
16400	不可数	956,1385,2843
16401	不可说明	956,1385,2844
16402	不可思议	956,1385,1387
16403	不可通行	956,1385,2845
16404	不可同日而语	21
16405	不可挽回	956,1385,2841
16406	不可熄灭	956,1385,2846
16407	不可行	956,1385,2847
16408	不可言宣	956,1385,2840
16409	不可一世	956,1192,1230,1472
16410	不可移易	956,1385,2819
16411	不可逾越	956,1385,2845
16412	不可逾越	956,1385,2837
16413	不可原谅	956,1385,2838
16414	不可约分数	2848
16415	不可知	956,1385,2849
16416	不可知论	914
16417	不可置信	956,1385,2850
16418	不可转移	956,1385,2851
16419	不可捉摸	956,1385,2852
16420	不客气	956,1192,1218,1472
16421	不快	956,959,976
16422	不快	105
16423	不快	154
16424	不愧	147
16425	不愧为	147
16426	不赖	956,1139,1140,1471
16427	不郎不秀	956,1268,1270,1472
16428	不劳而获	2853
16429	不老练	956,1268,1270,1472
16430	不离儿	956,1139,1140,1471
16431	不礼貌	956,1192,1218,1472
16432	不利	956,1303,1305,1472
16433	不力	241
16434	不良	956,1139,1141,1472
16435	不了	2783
16436	不了解	215
16437	不了了之	2854
16438	不料	1604
16439	不吝	2855
16440	不吝赐教	2856
16441	不吝指教	2857
16442	不灵	121
16443	不灵敏	956,1192,1197,1472
16444	不灵巧	956,1192,1197,1472
16445	不留心	956,1192,1232,1472
16446	不留意	956,1192,1232,1472
16447	不流行	956,1350,122,1472
16448	不漏水	956,1268,1269,2858
16449	不露声色	956,1192,1199
16450	不伦不类	956,1323,974,1472
16451	不论	1603
16452	不落俗套	956,1323,1326
16453	不落窠臼	956,1323,1326
16454	不满	956,1383,1160
16455	不满	904,152
16456	不满	127
16457	不满	152
16458	不满意	152
16459	不满者	2859
16460	不满足	152
16461	不毛之地	838,1144,1472
16462	不美观	956,991,993,1472
16463	不眠之夜	948,2860
16464	不免	956,1385,1386
16465	不妙	956,1350,1141,1472
16466	不民主	956,1192,1218,1472
16467	不明	215
16468	不明不白	956,1385,2852
16469	不明飞行物	877
16470	不明显	956,1192,1201
16471	不明智	956,1263,1265,1472
16472	不名一文	956,1365,1367,1472
16473	不名誉	956,1188,1191,1472
16474	不摸门儿	215
16475	不摸头	215
16476	不谋而合	2861
16477	不难	956,1154,1155
16478	不能	219
16479	不能被雇佣	956,1385,2862
16480	不能变换	956,1385,2820
16481	不能辨认	956,1385,2808
16482	不能不	1395
16483	不能偿还	956,1385,2863
16484	不能到达	956,1385,2864
16485	不能翻译	956,1385,2865
16486	不能废除	956,1385,2846
16487	不能分解	956,1385,2866
16488	不能根除	956,1385,2867
16489	不能缓和	956,1385,2868
16490	不能混合	956,1385,2869
16491	不能解救	956,1385,2821
16492	不能解决	956,1385,2870
16493	不能控制	956,1385,2871
16494	不能理解	956,1385,2852
16495	不能区别	956,1385,2808
16496	不能取消	956,1385,2846
16497	不能溶解	956,1385,1387,94
16498	不能容忍	189
16499	不能上演	956,1385,2872
16500	不能生存	956,1385,1387,67
16501	不能实现	956,1385,2847
16502	不能实行	956,1385,2873
16503	不能适应	956,1385,2874
16504	不能说服	956,1385,2875
16505	不能说话	956,1385,1387,769
16506	不能逃避	956,1385,2817
16507	不能替代	956,1385,2876
16508	不能通过	956,1385,2845
16509	不能涂抹	956,1385,2877
16510	不能压缩	956,1385,2878
16511	不能移去	956,1385,2846
16512	不能引用	956,1385,2879
16513	不能应用	956,1385,2880
16514	不能允许	956,1385,2881
16515	不能证实	956,1385,2839
16516	不能转让	956,1385,2882
16517	不能自拔	2883
16518	不能自己	2884
16519	不念旧恶	188
16520	不宁	956,1350,1171,1472
16521	不努力	956,1192,1222,1472
16522	不偏不倚	956,1192,1241,1471
16523	不平	956,1192,1223,1472
16524	不平	956,959,971,1472
16525	不平	152
16526	不平等	956,1192,1223,1472
16527	不平等待遇	934,681,1223,1472
16528	不平等条约	930,1223,1472
16529	不平衡	21
16530	不平则鸣	2885
16531	不期而遇	324
16532	不起	2783
16533	不起眼	956,1268,1270,679
16534	不起作用	2886
16535	不起作用	956,1256,1257
16536	不巧	956,948,1210
16537	不切实际	956,1158,1160,1472
16538	不清不白	956,1158,1168,1472
16539	不清不楚	956,988,990
16540	不清楚	956,988,990
16541	不清洁	956,1034,1036,1472
16542	不求甚解	956,1192,1232,1472
16543	不屈	956,1259,1152,1471
16544	不屈不挠	956,1259,1152,1471
16545	不确定	65
16546	不确切	956,1158,1168,1472
16547	不然	956,1158,1179
16548	不然	1396
16549	不然	1409
16550	不然的话	1409
16551	不燃	956,1385,2887
16552	不让步者	2888
16553	不仁	956,1192,1246,1472
16554	不仁不义	956,1192,1246,1472
16555	不人道	956,1192,1218,1472
16556	不忍	79
16557	不认帐	2889
16558	不日	956,1109,1111,1536
16559	不容	193
16560	不容辩解	2890
16561	不容耽搁	2891
16562	不容置疑	956,1136,1137,1471
16563	不如	127
16564	不三不四	956,1192,1246,1472
16565	不三不四	956,1323,974,1472
16566	不善	219
16567	不善	956,1139,1141,1472
16568	不善于	219
16569	不少	956,1593,1183
16570	不少	1431,1432,1433
16571	不舍	201
16572	不设防	956,2892,1463
16573	不甚	956,1593,1182
16574	不甚了了	215
16575	不甚重要	956,1275,1277
16576	不慎	956,1192,1232,1472
16577	不声不响	956,1192,1374
16578	不省人事	112
16579	不胜	73
16580	不胜	956,1593,1183
16581	不胜	956,1154,1156
16582	不胜枚举	1431,1432,1433
16583	不胜欣忭	145
16584	不失时机	2893
16585	不失为	4
16586	不时	956,1597,1297
16587	不时之需	2894
16588	不识大体	956,1268,1270,1472
16589	不识时务	956,1192,1226,1472
16590	不是	4,1396
16591	不是	1564,1179,1472
16592	不是	1396
16593	不是别人而正是	956,1323,1325
16594	不是味儿	149
16595	不是味儿	956,1287,1179,1472
16596	不是味儿	956,1022,1141,1472
16597	不是滋味儿	149
16598	不是滋味儿	956,1022,1141,1472
16599	不适	105
16600	不适当	956,1192,1210,1472
16601	不适宜	956,1192,1210,1472
16602	不适应	956,1192,1210,1472
16603	不适于居住	956,1268,2895
16604	不受妨碍	956,1385,2896
16605	不受干扰	956,1192,1238,1471
16606	不受欢迎	956,1385,2897,1472
16607	不受欢迎的人	2898,1461,1472
16608	不受禁令约束	956,1385,2899
16609	不受控制	956,1385,2871
16610	不受理	717
16611	不受束缚	956,1385,2900
16612	不受限制	956,1385,2900
16613	不受影响	956,1385,2900
16614	不受约束	956,1192,1219
16615	不受支持	956,1268,2901
16616	不受支配	956,1192,1219
16617	不受重视	956,1268,2902
16618	不受注意	956,1268,2902
16619	不受资助	956,1268,2903
16620	不熟练	956,1268,1270,1472
16621	不熟练工人	818,1270,1449
16622	不爽	105
16623	不爽	154
16624	不顺服	956,1192,1248,1472
16625	不说	809
16626	不死心	199
16627	不速之客	2904,1472
16628	不随意肌	1849,1508
16629	不碎玻璃	1592,2905
16630	不遂	124
16631	不缩	956,2906
16632	不缩水	956,2906
16633	不体面	956,1188,1191,1472
16634	不停	956,1192,1250
16635	不同	956,1368,1370
16636	不同凡响	956,1323,1326
16637	不同意	193
16638	不同于	21
16639	不痛不痒	956,1158,1162
16640	不透明	956,988,990
16641	不透气	956,1268,2907
16642	不透气	956,1371,1375,1472
16643	不透水	956,1268,2908
16644	不妥	956,1192,1210,1472
16645	不外	956,1291,1293
16646	不外乎	956,1291,1293
16647	不弯曲	956,959,961
16648	不完全统计	2909
16649	不完全叶	1865,1509
16650	不完善	956,1139,1141,1472
16651	不威严	956,1192,1204,1471
16652	不违农时	956,1192,1206,1471,1452
16653	不为人知	956,1192,1201
16654	不为所动	956,1385,2910
16655	不为已甚	956,1192,1206,1471
16656	不畏艰险	956,1260,1261,1471
16657	不卫生	956,1034,1036,1472
16658	不温暖	956,1117,1120
16659	不文明	956,1192,1211,1472
16660	不文雅	956,1192,1211,1472
16661	不闻不问	191
16662	不稳	956,1350,1360,1472
16663	不稳定	956,1350,1360,1472
16664	不问	191
16665	不问前因后果	2911
16666	不问青红皂白	2793
16667	不问是非曲直	2793
16668	不无道理	956,1177,1178,1471
16669	不武断	956,1192,1204,1471
16670	不务正业	2912
16671	不务正业	956,1192,1211,1472
16672	不息	956,1192,1250
16673	不惜	200
16674	不惜	198
16675	不习惯	2913
16676	不暇	956,1350,1363,1472
16677	不下	956,1291,1292
16678	不下于	19
16679	不现实	956,1158,1160,1472
16680	不限	956,1192,1219
16681	不相干	34
16682	不相干	34
16683	不相关	34
16684	不相上下	19
16685	不相适应	956,1385,2874
16686	不祥	956,1139,1141,1472
16687	不详	956,1158,1160,1472
16688	不详	215
16689	不详尽	956,1158,1160,1472
16690	不像	21
16691	不像话	956,1192,1210,1472
16692	不像话	956,1255,1141,1472
16693	不消	956,1280,1282
16694	不消化	956,1385,2914
16695	不孝	956,1192,1248
16696	不肖	956,1268,1270,1472
16697	不协调	956,1263,1265,1472
16698	不谐和	956,1157,1171,1472
16699	不懈	956,1259,1152,1471
16700	不泄气	956,1260,1261,1471
16701	不屑	191
16702	不屑一顾	191
16703	不兴	956,1350,1356,1472
16704	不行	956,1256,1257,1472
16705	不行了	129
16706	不幸	956,1350,1362,1472
16707	不幸	956,1350,1362,1472
16708	不幸	940,123,1472
16709	不休	956,1192,1250
16710	不修边幅	956,1192,1234,1472
16711	不朽	956,1109,1110,1471
16712	不朽	956,1188,1189,1471
16713	不锈钢	845,1592
16714	不需要	956,1280,1282
16715	不许	658
16716	不学无术	956,1263,1265,1472
16717	不逊	956,1192,1218,1472
16718	不雅	956,1192,1211,1472
16719	不雅观	956,991,993,1472
16720	不雅致	956,1192,1211,1472
16721	不言而喻	956,1158,1200
16722	不厌	2915
16723	不厌其烦	956,1192,1221,1471
16724	不厌其详	956,1192,1221,1471
16725	不要紧	956,1350,1352,1471
16726	不要紧	956,1275,1277
16727	不要脸	956,1192,1246,1472
16728	不一	21
16729	不一定	65
16730	不一而足	1431,1432,1433
16731	不一会	956,1109,1111
16732	不一会儿	956,1109,1111
16733	不一致	956,1368,27
16734	不一致	956,1368,1370
16735	不一致性	955,1368,2916
16736	不依	189
16737	不依	2813
16738	不依不饶	189
16739	不遗余力	225
16740	不宜	956,1350,1210,1472
16741	不宜复印	956,1385,2917
16742	不宜居住	956,1385,2918
16743	不宜说出口	956,1385,2919
16744	不已	956,1192,1250
16745	不以为然	716
16746	不易	956,1154,1156
16747	不易感动	956,1385,2920
16748	不易之论	907,1178
16749	不亦乐乎	956,1593,1181
16750	不义之财	2921,1472
16751	不翼而飞	2922
16752	不翼而飞	137
16753	不由得	956,1385,1386
16754	不由分说	2923
16755	不由自主	956,1268,1270,251
16756	不友好	956,1192,1246,1472
16757	不虞	956,1192,1213
16758	不虞	940,123,1472
16759	不予	239
16760	不予承认	956,1385,2924
16761	不远千里	335
16762	不愿	199
16763	不愿意	199
16764	不约而同	18
